trend_id,keyword_tracked,search_date,search_interest_score,geo_region,platform_source,top_related_query_1,top_related_query_2,top_related_query_3,rising_query_1,rising_query_2,weekly_momentum_pct,monthly_momentum_pct,seasonality_index,competition_level,estimated_cpc_low,estimated_cpc_high,organic_difficulty,search_volume_tier,profitable_niche_flag
trd_prompt_generation_20260306,prompt generation,2026-03-06T00:00:00,14,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-17.65,16.67,105.0,Medium,3.04,6.38,70,Low,False
trd_agentic_AI_20260306,agentic AI,2026-03-06T00:00:00,66,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-5.71,0.0,105.0,Medium,1.29,2.71,73,Medium,False
trd_prompt_engineering_20260306,prompt engineering,2026-03-06T00:00:00,32,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-3.03,0.0,105.0,Medium,3.21,6.74,65,Low,False
trd_prompt_generation_20260307,prompt generation,2026-03-07T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-35.71,-25.0,105.0,Medium,2.63,5.52,77,Low,False
trd_agentic_AI_20260307,agentic AI,2026-03-07T00:00:00,51,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-22.73,-34.62,105.0,Medium,2.95,6.2,72,Medium,False
trd_prompt_engineering_20260307,prompt engineering,2026-03-07T00:00:00,25,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-21.88,-28.57,105.0,Medium,2.87,6.03,82,Low,False
trd_prompt_generation_20260308,prompt generation,2026-03-08T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,11.11,-16.67,105.0,Medium,3.38,7.1,50,Low,False
trd_agentic_AI_20260308,agentic AI,2026-03-08T00:00:00,53,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,3.92,-23.19,105.0,Medium,1.93,4.05,50,Medium,False
trd_prompt_engineering_20260308,prompt engineering,2026-03-08T00:00:00,25,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-21.88,105.0,Medium,2.91,6.11,64,Low,False
trd_prompt_generation_20260309,prompt generation,2026-03-09T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,10.0,-35.29,105.0,Medium,2.46,5.17,49,Low,False
trd_agentic_AI_20260309,agentic AI,2026-03-09T00:00:00,66,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,24.53,-5.71,105.0,Medium,3.0,6.3,58,Medium,False
trd_prompt_engineering_20260309,prompt engineering,2026-03-09T00:00:00,32,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,28.0,-3.03,105.0,Medium,3.43,7.2,54,Low,False
trd_prompt_generation_20260310,prompt generation,2026-03-10T00:00:00,12,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,9.09,-14.29,105.0,Medium,1.26,2.65,73,Low,False
trd_agentic_AI_20260310,agentic AI,2026-03-10T00:00:00,67,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,1.52,1.52,105.0,Medium,3.48,7.31,60,Medium,False
trd_prompt_engineering_20260310,prompt engineering,2026-03-10T00:00:00,31,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-3.12,-3.12,105.0,Medium,2.42,5.08,61,Low,False
trd_prompt_generation_20260311,prompt generation,2026-03-11T00:00:00,13,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,8.33,44.44,105.0,Medium,1.39,2.92,84,Low,False
trd_agentic_AI_20260311,agentic AI,2026-03-11T00:00:00,71,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,5.97,39.22,105.0,Medium,2.13,4.47,56,High,True
trd_prompt_engineering_20260311,prompt engineering,2026-03-11T00:00:00,30,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-3.23,20.0,105.0,Medium,3.15,6.62,58,Low,False
trd_prompt_generation_20260312,prompt generation,2026-03-12T00:00:00,14,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,7.69,40.0,105.0,Medium,2.63,5.52,63,Low,False
trd_agentic_AI_20260312,agentic AI,2026-03-12T00:00:00,70,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.41,32.08,105.0,Medium,2.92,6.13,80,Medium,False
trd_prompt_engineering_20260312,prompt engineering,2026-03-12T00:00:00,32,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,6.67,28.0,105.0,Medium,1.49,3.13,84,Low,False
trd_prompt_generation_20260313,prompt generation,2026-03-13T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-21.43,0.0,105.0,Medium,2.16,4.54,74,Low,False
trd_agentic_AI_20260313,agentic AI,2026-03-13T00:00:00,63,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-10.0,-4.55,105.0,Medium,2.47,5.19,45,Medium,False
trd_prompt_engineering_20260313,prompt engineering,2026-03-13T00:00:00,31,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-3.12,-3.12,105.0,Medium,1.42,2.98,49,Low,False
trd_prompt_generation_20260314,prompt generation,2026-03-14T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-18.18,-25.0,105.0,Medium,2.8,5.88,79,Low,False
trd_agentic_AI_20260314,agentic AI,2026-03-14T00:00:00,52,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-17.46,-22.39,105.0,Medium,2.58,5.42,75,Medium,False
trd_prompt_engineering_20260314,prompt engineering,2026-03-14T00:00:00,28,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-9.68,-9.68,105.0,Medium,1.76,3.7,54,Low,False
trd_prompt_generation_20260315,prompt generation,2026-03-15T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,11.11,-23.08,105.0,Medium,2.95,6.2,63,Low,False
trd_agentic_AI_20260315,agentic AI,2026-03-15T00:00:00,53,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,1.92,-25.35,105.0,Medium,2.28,4.79,47,Medium,False
trd_prompt_engineering_20260315,prompt engineering,2026-03-15T00:00:00,29,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,3.57,-3.33,105.0,Medium,2.36,4.96,55,Low,False
trd_prompt_generation_20260316,prompt generation,2026-03-16T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,10.0,-21.43,105.0,Medium,3.16,6.64,61,Low,False
trd_agentic_AI_20260316,agentic AI,2026-03-16T00:00:00,71,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,33.96,1.43,105.0,Medium,2.63,5.52,59,High,True
trd_prompt_engineering_20260316,prompt engineering,2026-03-16T00:00:00,32,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,10.34,0.0,105.0,Medium,1.36,2.86,68,Low,False
trd_prompt_generation_20260317,prompt generation,2026-03-17T00:00:00,12,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,9.09,9.09,105.0,Medium,2.56,5.38,60,Low,False
trd_agentic_AI_20260317,agentic AI,2026-03-17T00:00:00,73,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,2.82,15.87,105.0,Medium,2.2,4.62,65,High,True
trd_prompt_engineering_20260317,prompt engineering,2026-03-17T00:00:00,31,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-3.12,0.0,105.0,Medium,3.07,6.45,45,Low,False
trd_prompt_generation_20260318,prompt generation,2026-03-18T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-16.67,11.11,105.0,Medium,1.78,3.74,61,Low,False
trd_agentic_AI_20260318,agentic AI,2026-03-18T00:00:00,74,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,1.37,42.31,105.0,Medium,3.1,6.51,76,High,False
trd_prompt_engineering_20260318,prompt engineering,2026-03-18T00:00:00,31,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,10.71,105.0,Medium,2.82,5.92,51,Low,False
trd_prompt_generation_20260319,prompt generation,2026-03-19T00:00:00,12,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,20.0,20.0,105.0,Medium,3.1,6.51,82,Low,False
trd_agentic_AI_20260319,agentic AI,2026-03-19T00:00:00,74,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,0.0,39.62,105.0,Medium,2.26,4.75,49,High,False
trd_prompt_engineering_20260319,prompt engineering,2026-03-19T00:00:00,33,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,6.45,13.79,105.0,Medium,1.89,3.97,84,Low,False
trd_prompt_generation_20260320,prompt generation,2026-03-20T00:00:00,13,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,8.33,18.18,105.0,Medium,3.23,6.78,52,Low,False
trd_agentic_AI_20260320,agentic AI,2026-03-20T00:00:00,73,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.35,2.82,105.0,Medium,3.21,6.74,55,High,False
trd_prompt_engineering_20260320,prompt engineering,2026-03-20T00:00:00,34,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,3.03,6.25,105.0,Medium,1.45,3.04,74,Low,False
trd_prompt_generation_20260321,prompt generation,2026-03-21T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-15.38,-8.33,105.0,Medium,1.28,2.69,81,Low,False
trd_agentic_AI_20260321,agentic AI,2026-03-21T00:00:00,57,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-21.92,-21.92,105.0,Medium,2.8,5.88,67,Medium,False
trd_prompt_engineering_20260321,prompt engineering,2026-03-21T00:00:00,29,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-14.71,-6.45,105.0,Medium,3.1,6.51,77,Low,False
trd_prompt_generation_20260322,prompt generation,2026-03-22T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-9.09,0.0,105.0,Medium,2.78,5.84,76,Low,False
trd_agentic_AI_20260322,agentic AI,2026-03-22T00:00:00,55,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-3.51,-25.68,105.0,Medium,1.38,2.9,81,Medium,False
trd_prompt_engineering_20260322,prompt engineering,2026-03-22T00:00:00,27,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-6.9,-12.9,105.0,Medium,3.01,6.32,54,Low,False
trd_prompt_generation_20260323,prompt generation,2026-03-23T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,10.0,-8.33,105.0,Medium,2.79,5.86,67,Low,False
trd_agentic_AI_20260323,agentic AI,2026-03-23T00:00:00,76,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,38.18,2.7,105.0,Medium,2.23,4.68,58,High,True
trd_prompt_engineering_20260323,prompt engineering,2026-03-23T00:00:00,31,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,14.81,-6.06,105.0,Medium,1.9,3.99,62,Low,False
trd_prompt_generation_20260324,prompt generation,2026-03-24T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-18.18,-30.77,105.0,Medium,3.43,7.2,73,Low,False
trd_agentic_AI_20260324,agentic AI,2026-03-24T00:00:00,72,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-5.26,-1.37,105.0,Medium,3.28,6.89,61,High,False
trd_prompt_engineering_20260324,prompt engineering,2026-03-24T00:00:00,30,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-3.23,-11.76,105.0,Medium,1.78,3.74,76,Low,False
trd_prompt_generation_20260325,prompt generation,2026-03-25T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,22.22,0.0,105.0,Medium,2.7,5.67,58,Low,False
trd_agentic_AI_20260325,agentic AI,2026-03-25T00:00:00,74,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,2.78,29.82,105.0,Medium,3.29,6.91,59,High,True
trd_prompt_engineering_20260325,prompt engineering,2026-03-25T00:00:00,30,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,3.45,105.0,Medium,1.37,2.88,46,Low,False
trd_prompt_generation_20260326,prompt generation,2026-03-26T00:00:00,12,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,9.09,20.0,105.0,Medium,2.61,5.48,49,Low,False
trd_agentic_AI_20260326,agentic AI,2026-03-26T00:00:00,78,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,5.41,41.82,105.0,Medium,2.22,4.66,63,High,True
trd_prompt_engineering_20260326,prompt engineering,2026-03-26T00:00:00,31,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,3.33,14.81,105.0,Medium,1.83,3.84,66,Low,False
trd_prompt_generation_20260327,prompt generation,2026-03-27T00:00:00,13,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,8.33,18.18,105.0,Medium,2.84,5.96,65,Low,False
trd_agentic_AI_20260327,agentic AI,2026-03-27T00:00:00,67,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-14.1,-11.84,105.0,Medium,2.6,5.46,69,Medium,False
trd_prompt_engineering_20260327,prompt engineering,2026-03-27T00:00:00,32,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,3.23,3.23,105.0,Medium,2.0,4.2,63,Low,False
trd_prompt_generation_20260328,prompt generation,2026-03-28T00:00:00,16,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,23.08,77.78,105.0,Medium,1.28,2.69,62,Low,False
trd_agentic_AI_20260328,agentic AI,2026-03-28T00:00:00,63,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-5.97,-12.5,105.0,Medium,1.74,3.65,82,Medium,False
trd_prompt_engineering_20260328,prompt engineering,2026-03-28T00:00:00,36,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,12.5,20.0,105.0,Medium,1.39,2.92,46,Low,False
trd_prompt_generation_20260329,prompt generation,2026-03-29T00:00:00,15,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-6.25,36.36,105.0,Medium,3.29,6.91,46,Low,False
trd_agentic_AI_20260329,agentic AI,2026-03-29T00:00:00,58,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-7.94,-21.62,105.0,Medium,3.22,6.76,83,Medium,False
trd_prompt_engineering_20260329,prompt engineering,2026-03-29T00:00:00,33,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-8.33,10.0,105.0,Medium,3.18,6.68,50,Low,False
trd_prompt_generation_20260330,prompt generation,2026-03-30T00:00:00,15,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,25.0,105.0,Medium,1.79,3.76,84,Low,False
trd_agentic_AI_20260330,agentic AI,2026-03-30T00:00:00,71,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,22.41,-8.97,105.0,Medium,1.31,2.75,45,High,True
trd_prompt_engineering_20260330,prompt engineering,2026-03-30T00:00:00,34,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,3.03,9.68,105.0,Medium,1.45,3.04,68,Low,False
trd_prompt_generation_20260331,prompt generation,2026-03-31T00:00:00,15,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,15.38,105.0,Medium,3.36,7.06,78,Low,False
trd_agentic_AI_20260331,agentic AI,2026-03-31T00:00:00,76,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,7.04,13.43,105.0,Medium,2.88,6.05,80,High,True
trd_prompt_engineering_20260331,prompt engineering,2026-03-31T00:00:00,34,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,6.25,105.0,Medium,2.88,6.05,69,Low,False
trd_prompt_generation_20260401,prompt generation,2026-04-01T00:00:00,16,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,6.67,0.0,104.33,Medium,1.43,3.0,64,Low,False
trd_agentic_AI_20260401,agentic AI,2026-04-01T00:00:00,72,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-5.26,14.29,104.33,Medium,2.77,5.82,77,High,False
trd_prompt_engineering_20260401,prompt engineering,2026-04-01T00:00:00,38,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,11.76,5.56,104.33,Medium,1.23,2.58,60,Low,False
trd_prompt_generation_20260402,prompt generation,2026-04-02T00:00:00,13,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-18.75,-13.33,104.33,Medium,1.63,3.42,72,Low,False
trd_agentic_AI_20260402,agentic AI,2026-04-02T00:00:00,70,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-2.78,20.69,104.33,Medium,1.76,3.7,57,Medium,False
trd_prompt_engineering_20260402,prompt engineering,2026-04-02T00:00:00,33,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-13.16,0.0,104.33,Medium,1.38,2.9,58,Low,False
trd_prompt_generation_20260403,prompt generation,2026-04-03T00:00:00,16,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,23.08,6.67,104.33,Medium,3.01,6.32,65,Low,False
trd_agentic_AI_20260403,agentic AI,2026-04-03T00:00:00,70,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,0.0,-1.41,104.33,Medium,2.42,5.08,69,Medium,False
trd_prompt_engineering_20260403,prompt engineering,2026-04-03T00:00:00,43,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,30.3,26.47,104.33,Medium,1.77,3.72,73,Medium,False
trd_prompt_generation_20260404,prompt generation,2026-04-04T00:00:00,14,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-12.5,-6.67,104.33,Medium,1.25,2.62,80,Low,False
trd_agentic_AI_20260404,agentic AI,2026-04-04T00:00:00,69,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.43,-9.21,104.33,Medium,2.69,5.65,56,Medium,False
trd_prompt_engineering_20260404,prompt engineering,2026-04-04T00:00:00,29,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-32.56,-14.71,104.33,Medium,3.1,6.51,82,Low,False
trd_prompt_generation_20260405,prompt generation,2026-04-05T00:00:00,14,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-12.5,104.33,Medium,2.15,4.51,51,Low,False
trd_agentic_AI_20260405,agentic AI,2026-04-05T00:00:00,54,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-21.74,-25.0,104.33,Medium,2.96,6.22,66,Medium,False
trd_prompt_engineering_20260405,prompt engineering,2026-04-05T00:00:00,33,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,13.79,-13.16,104.33,Medium,2.47,5.19,62,Low,False
trd_prompt_generation_20260406,prompt generation,2026-04-06T00:00:00,19,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,35.71,46.15,104.33,Medium,2.49,5.23,61,Low,False
trd_agentic_AI_20260406,agentic AI,2026-04-06T00:00:00,69,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,27.78,-1.43,104.33,Medium,2.96,6.22,68,Medium,False
trd_prompt_engineering_20260406,prompt engineering,2026-04-06T00:00:00,38,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,15.15,15.15,104.33,Medium,3.12,6.55,75,Low,False
trd_prompt_generation_20260407,prompt generation,2026-04-07T00:00:00,16,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-15.79,0.0,104.33,Medium,2.8,5.88,80,Low,False
trd_agentic_AI_20260407,agentic AI,2026-04-07T00:00:00,66,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-4.35,-5.71,104.33,Medium,1.62,3.4,75,Medium,False
trd_prompt_engineering_20260407,prompt engineering,2026-04-07T00:00:00,37,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-2.63,-13.95,104.33,Medium,2.26,4.75,52,Low,False
trd_prompt_generation_20260408,prompt generation,2026-04-08T00:00:00,14,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-12.5,0.0,104.33,Medium,3.19,6.7,74,Low,False
trd_agentic_AI_20260408,agentic AI,2026-04-08T00:00:00,66,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,0.0,-4.35,104.33,Medium,1.33,2.79,69,Medium,False
trd_prompt_engineering_20260408,prompt engineering,2026-04-08T00:00:00,37,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,27.59,104.33,Medium,2.54,5.33,48,Low,False
trd_prompt_generation_20260409,prompt generation,2026-04-09T00:00:00,13,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-7.14,-7.14,104.33,Medium,3.38,7.1,66,Low,False
trd_agentic_AI_20260409,agentic AI,2026-04-09T00:00:00,70,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,6.06,29.63,104.33,Medium,2.28,4.79,66,Medium,False
trd_prompt_engineering_20260409,prompt engineering,2026-04-09T00:00:00,39,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.41,18.18,104.33,Medium,3.46,7.27,56,Low,False
trd_prompt_generation_20260410,prompt generation,2026-04-10T00:00:00,14,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,7.69,-26.32,104.33,Medium,2.06,4.33,56,Low,False
trd_agentic_AI_20260410,agentic AI,2026-04-10T00:00:00,67,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-4.29,-2.9,104.33,Medium,2.17,4.56,51,Medium,False
trd_prompt_engineering_20260410,prompt engineering,2026-04-10T00:00:00,37,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-5.13,-2.63,104.33,Medium,2.06,4.33,68,Low,False
trd_prompt_generation_20260411,prompt generation,2026-04-11T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-21.43,-31.25,104.33,Medium,1.42,2.98,67,Low,False
trd_agentic_AI_20260411,agentic AI,2026-04-11T00:00:00,51,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-23.88,-22.73,104.33,Medium,2.93,6.15,68,Medium,False
trd_prompt_engineering_20260411,prompt engineering,2026-04-11T00:00:00,30,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-18.92,-18.92,104.33,Medium,3.2,6.72,61,Low,False
trd_prompt_generation_20260412,prompt generation,2026-04-12T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-9.09,-28.57,104.33,Medium,1.21,2.54,56,Low,False
trd_agentic_AI_20260412,agentic AI,2026-04-12T00:00:00,55,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,7.84,-16.67,104.33,Medium,1.95,4.09,70,Medium,False
trd_prompt_engineering_20260412,prompt engineering,2026-04-12T00:00:00,28,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-6.67,-24.32,104.33,Medium,3.15,6.62,51,Low,False
trd_prompt_generation_20260413,prompt generation,2026-04-13T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-23.08,104.33,Medium,3.38,7.1,67,Low,False
trd_agentic_AI_20260413,agentic AI,2026-04-13T00:00:00,68,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,23.64,-2.86,104.33,Medium,1.32,2.77,77,Medium,False
